Order ID,Category,Amount,ship-state,Qty
405-3640220-0073944,Ethnic Dress,699.0,TELANGANA,1
171-4066647-3474762,Set,525.0,MAHARASHTRA,1
404-8198091-0779563,Western Dress,885.0,GUJARAT,1
403-7443886-3442752,Set,824.0,PUDUCHERRY,1
408-2575189-3635543,kurta,435.0,KARNATAKA,1
403-1520855-1621947,Set,1112.0,MADHYA PRADESH,1
171-9292626-3220321,Western Dress,413.0,HARYANA,1
405-7848968-5501909,Set,1133.0,KARNATAKA,1
405-3917810-0650746,Set,692.0,HARYANA,1
407-3007368-4017139,Western Dress,721.0,KARNATAKA,1
408-2627695-4547558,kurta,666.0,KERALA,1
171-8820044-0821917,kurta,534.0,MAHARASHTRA,1
402-6409452-0419547,Set,833.0,HARYANA,1
406-0220139-9548366,Set,968.0,MAHARASHTRA,1
406-2539901-3159553,Set,759.0,UTTAR PRADESH,1
171-9269114-9178764,Set,1065.0,MAHARASHTRA,1
404-9873304-1213128,Set,968.0,UTTARAKHAND,1
171-0805500-1418765,Top,432.0,GUJARAT,1
171-9270872-2310749,Western Dress,859.0,WEST BENGAL,1
402-6053537-9799504,Top,487.0,UTTAR PRADESH,1
402-4380388-4495542,Set,1099.0,UTTAR PRADESH,1
408-6125939-7597153,kurta,0.0,MAHARASHTRA,1
405-8362760-8534707,Set,968.0,UTTAR PRADESH,1
407-7026053-2683515,Set,1112.0,KARNATAKA,1
405-1803410-0664334,kurta,458.0,HIMACHAL PRADESH,1
405-8060110-4281940,Western Dress,496.0,MAHARASHTRA,1
407-6287363-8009939,Set,788.0,CHHATTISGARH,1
171-6620689-2676365,Set,1432.0,RAJASTHAN,1
407-5426283-5382711,kurta,399.0,KARNATAKA,1
407-5426283-5382711,kurta,399.0,KARNATAKA,1
404-9313681-3249165,kurta,568.0,BIHAR,1
408-5737842-3203553,kurta,406.0,TAMIL NADU,1
171-6650244-7777104,Set,626.0,KARNATAKA,1
408-0330486-9208321,kurta,399.0,MAHARASHTRA,1
402-9630711-2450755,Western Dress,725.0,KERALA,1
403-1121435-6710703,Top,487.0,HARYANA,1
404-9737710-7109945,kurta,471.0,GOA,1
406-8985990-7477108,Top,432.0,RAJASTHAN,1
171-2918139-4079555,kurta,544.0,UTTAR PRADESH,1
406-5661704-4480312,kurta,399.0,KARNATAKA,1
171-6899752-6674764,Set,1092.0,HARYANA,1
403-5954745-2222729,Set,563.0,MAHARASHTRA,1
406-8808676-0300360,Set,824.0,TELANGANA,1
171-7273875-5669114,kurta,376.0,ANDHRA PRADESH,1
404-8558876-4890753,Set,597.0,KERALA,1
405-9082547-0437901,kurta,376.0,MADHYA PRADESH,1
405-0999803-4788342,Set,788.0,UTTAR PRADESH,1
405-4791813-4285908,kurta,518.0,MADHYA PRADESH,1
405-3003605-7663546,Top,487.0,KARNATAKA,1
407-7309796-1652341,Set,599.0,TAMIL NADU,1
404-1468499-5038720,kurta,471.0,KERALA,1
408-0622219-7750735,Set,1112.0,UTTAR PRADESH,1
403-0984673-1893161,Set,626.0,KARNATAKA,1
408-6871860-5446709,kurta,499.0,KERALA,1
406-6427636-5969134,kurta,376.0,KARNATAKA,1
405-6315942-1996356,Set,788.0,GUJARAT,1
405-6315942-1996356,Set,888.0,GUJARAT,1
407-9203149-1548350,kurta,376.0,ANDHRA PRADESH,1
406-5570286-0731543,kurta,399.0,DELHI,1
402-3938898-6574756,Top,487.0,NAGALAND,1
404-2628052-7539536,Set,597.0,WEST BENGAL,1
406-5564359-5034749,Top,432.0,MAHARASHTRA,1
405-7024826-5408330,kurta,399.0,MAHARASHTRA,1
402-9388711-2602742,Blouse,625.0,GUJARAT,1
406-8199452-3926750,Western Dress,725.0,UTTAR PRADESH,1
406-8199452-3926750,Set,1099.0,UTTAR PRADESH,1
408-9447199-1932334,kurta,368.0,HARYANA,1
403-4178575-0886725,kurta,435.0,KARNATAKA,1
407-4640108-0037911,Western Dress,725.0,TAMIL NADU,1
404-0738988-8881133,Western Dress,725.0,KERALA,1
408-7841589-8640309,Western Dress,725.0,ANDHRA PRADESH,1
402-3801894-3401158,kurta,499.0,HARYANA,1
405-8947813-7540363,Set,788.0,TAMIL NADU,1
404-6220306-9013926,kurta,471.0,TELANGANA,1
406-8657328-9531564,Set,1399.0,BIHAR,1
404-5425289-3721119,Top,518.0,WEST BENGAL,1
403-3261212-5592343,kurta,399.0,KERALA,1
407-7673209-2409130,kurta,329.0,MAHARASHTRA,1
408-4129384-7673926,kurta,568.0,ANDHRA PRADESH,1
404-7509848-7239517,Set,824.0,TAMIL NADU,1
407-6150922-7609125,Set,788.0,KARNATAKA,1
405-1435012-6252364,Top,487.0,HARYANA,1
405-1435012-6252364,Top,599.0,HARYANA,1
408-5803039-6621905,Set,1186.0,DELHI,1
171-1915151-6366754,kurta,399.0,KARNATAKA,1
407-3127314-5861108,Set,1115.0,HARYANA,1
171-2954233-6624320,Set,599.0,ANDHRA PRADESH,1
406-6565652-2826731,Western Dress,744.0,MAHARASHTRA,1
402-2367104-5450731,kurta,406.0,MAHARASHTRA,1
403-2206763-8769959,kurta,521.0,TELANGANA,1
408-2798621-3171557,Set,0.0,BIHAR,1
408-5252722-2417118,Ethnic Dress,0.0,GUJARAT,1
403-9086038-1105965,kurta,471.0,MAHARASHTRA,1
407-9370779-4046756,kurta,517.0,MAHARASHTRA,1
405-5025634-0157943,Set,1112.0,PUNJAB,1
404-8202574-0923527,Set,653.0,KARNATAKA,1
171-8840763-8465152,Set,801.0,GUJARAT,1
171-3997496-6461969,Top,625.0,RAJASTHAN,1
407-1102703-0885120,Western Dress,791.0,MAHARASHTRA,1
403-0406329-4165950,kurta,399.0,MAHARASHTRA,1
404-9203661-1783520,kurta,495.0,HARYANA,1
404-9203661-1783520,kurta,399.0,HARYANA,1
408-1785518-4495534,kurta,487.0,ODISHA,1
402-7833750-9277129,kurta,487.0,KARNATAKA,1
404-4809088-4011512,Top,599.0,MAHARASHTRA,1
404-4325714-1741905,Top,518.0,MAHARASHTRA,1
405-7069456-6740303,Set,968.0,MAHARASHTRA,1
407-4203221-4375534,kurta,342.0,KARNATAKA,1
407-8591029-9589903,Set,597.0,WEST BENGAL,1
171-7981466-8156301,Set,657.0,KARNATAKA,1
405-5312007-9881164,kurta,568.0,MAHARASHTRA,1
403-5061524-1069157,Set,1112.0,CHHATTISGARH,1
171-6835705-6345957,kurta,399.0,MAHARASHTRA,1
405-2290596-2564335,Top,294.0,CHHATTISGARH,1
403-2121637-3275525,kurta,399.0,KERALA,1
403-1962480-4791527,kurta,518.0,LADAKH,1
171-0081554-6093915,kurta,376.0,TELANGANA,1
408-3474789-8203513,Top,518.0,MAHARASHTRA,1
404-5043804-0560348,Set,626.0,DELHI,1
404-1568140-9281111,Set,788.0,MAHARASHTRA,1
402-6167757-3497117,Set,597.0,TELANGANA,1
408-6645050-2397918,Western Dress,744.0,MAHARASHTRA,1
405-3447018-1951558,kurta,329.0,MAHARASHTRA,1
408-3126030-8968352,Set,0.0,UTTAR PRADESH,1
171-3337849-8785139,Set,852.0,UTTAR PRADESH,1
407-3298145-4302730,Set,1140.0,KARNATAKA,1
171-5907336-2046713,kurta,455.0,ANDHRA PRADESH,1
407-2864994-9107525,kurta,568.0,KARNATAKA,1
171-9574456-5181960,kurta,487.0,TELANGANA,1
171-4566933-4406755,kurta,458.0,BIHAR,1
406-3344750-3089905,Set,1115.0,WEST BENGAL,1
171-2132772-4273153,kurta,399.0,TELANGANA,1
408-4303365-7087517,Set,909.0,GUJARAT,1
405-8691156-3881156,kurta,459.0,TAMIL NADU,1
407-3652323-1742754,Set,597.0,MADHYA PRADESH,1
408-3987542-7674749,Set,599.0,TAMIL NADU,1
405-3169562-8093162,Set,801.0,DELHI,1
402-8030507-3294716,Set,597.0,TELANGANA,1
405-2355859-0283567,kurta,442.0,TELANGANA,1
402-9553911-3797120,kurta,458.0,TELANGANA,1
171-8520982-9029148,Top,487.0,KARNATAKA,1
402-3721594-5141167,Western Dress,825.0,UTTAR PRADESH,1
403-7571956-4268354,kurta,696.0,MAHARASHTRA,1
406-2144180-2646752,Western Dress,899.0,MAHARASHTRA,1
171-2247193-1690717,Top,518.0,NL,1
408-8518646-9233100,kurta,376.0,KARNATAKA,1
171-5270050-6743567,Top,563.0,MAHARASHTRA,1
408-5988810-7910756,Set,824.0,DELHI,1
402-4702141-8547508,Set,666.0,UTTAR PRADESH,1
408-7768926-8517944,Top,432.0,MAHARASHTRA,1
403-9066060-8581933,kurta,376.0,KERALA,1
408-3677713-8485149,Set,0.0,KERALA,1
403-6657485-3281128,Top,487.0,TAMIL NADU,1
404-2025769-7652308,Western Dress,859.0,WEST BENGAL,1
404-6158849-9643565,kurta,376.0,TAMIL NADU,1
404-6158849-9643565,kurta,459.0,TAMIL NADU,1
404-2975046-1570766,kurta,376.0,TAMIL NADU,1
406-9924689-5296303,kurta,487.0,MAHARASHTRA,1
406-4178197-8942739,kurta,487.0,MAHARASHTRA,1
171-5193873-7181165,Set,824.0,DELHI,1
402-7358480-3850742,Set,654.0,UTTARAKHAND,1
402-3637628-6216328,kurta,635.0,KARNATAKA,1
405-4258506-7144359,kurta,329.0,MAHARASHTRA,1
405-3644036-0542714,Set,788.0,WEST BENGAL,1
407-8663785-1503551,kurta,432.0,ANDHRA PRADESH,1
402-4182256-5782709,kurta,329.0,ODISHA,1
407-2055242-3022767,Western Dress,807.0,TELANGANA,1
403-3540648-1793131,Set,788.0,HARYANA,1
405-8540320-4349165,kurta,399.0,MAHARASHTRA,1
408-6206339-7301152,kurta,484.0,TAMIL NADU,1
408-1329055-1078753,kurta,499.0,TAMIL NADU,1
406-7692730-3565952,Top,339.0,TELANGANA,1
406-1187718-9731502,Western Dress,791.0,ODISHA,1
405-5817439-9782714,Top,540.0,MAHARASHTRA,1
406-7687571-7143553,kurta,399.0,MAHARASHTRA,1
406-7359682-1029150,kurta,295.0,KARNATAKA,1
403-7088829-1117968,kurta,399.0,KARNATAKA,1
407-4011423-5932318,Western Dress,725.0,KARNATAKA,1
407-0245478-1425941,kurta,499.0,DELHI,1
405-6381642-1973957,kurta,376.0,TELANGANA,1
402-9175044-8970764,kurta,435.0,KARNATAKA,1
403-2901886-1961143,Set,788.0,RAJASTHAN,1
406-0856423-5669159,Western Dress,771.0,KERALA,1
404-0105960-6485163,kurta,517.0,KERALA,1
403-8949543-8343557,Set,1338.0,UTTAR PRADESH,1
402-6286471-9959505,Top,574.0,KARNATAKA,1
405-1389811-0202722,kurta,406.0,UTTAR PRADESH,1
408-5878589-1799533,kurta,0.0,ANDHRA PRADESH,1
408-7690080-6207523,kurta,399.0,WEST BENGAL,1
408-5134441-0429960,kurta,446.0,TELANGANA,1
402-1731287-9981147,Set,788.0,DELHI,1
402-4829494-8513113,Set,597.0,KARNATAKA,1
402-5845740-6529931,Set,1115.0,ASSAM,1
403-2503598-5506718,Western Dress,859.0,KARNATAKA,1
404-0091108-4419524,Top,359.0,MAHARASHTRA,1
171-0245906-2692319,Set,1112.0,HARYANA,1
403-0327137-0797107,Set,563.0,DELHI,1
402-6596009-0106747,kurta,376.0,KARNATAKA,1
404-6204048-5616358,Set,696.0,KARNATAKA,1
404-3254731-3348353,kurta,635.0,MAHARASHTRA,1
404-4478199-0613969,kurta,353.0,KERALA,1
407-7400175-6494739,Top,540.0,JHARKHAND,1
405-4954867-1925935,Set,824.0,JHARKHAND,1
403-0553000-2528320,Set,654.0,KARNATAKA,1
405-6849191-4869953,Set,922.0,ANDHRA PRADESH,1
402-6564556-7974723,Top,540.0,KARNATAKA,1
402-8710192-2986707,kurta,376.0,TELANGANA,1
406-0389127-7131565,Set,1133.0,JHARKHAND,1
404-2074637-5033964,Set,597.0,DELHI,1
408-1361340-6284358,Set,0.0,RAJASTHAN,1
408-4456614-0613922,Saree,874.0,UTTAR PRADESH,1
405-4344342-3969135,Set,1033.0,KARNATAKA,1
402-8855751-3141904,kurta,435.0,KARNATAKA,1
408-0674219-5493938,Set,788.0,MAHARASHTRA,1
405-4209421-9056358,Set,597.0,KERALA,1
406-2527523-1804362,kurta,280.0,ANDHRA PRADESH,1
171-8822316-2264308,kurta,499.0,MAHARASHTRA,1
171-8822316-2264308,kurta,521.0,MAHARASHTRA,1
405-1382824-0139523,Western Dress,725.0,GUJARAT,1
402-6278253-0763545,kurta,399.0,UTTAR PRADESH,1
408-8310139-4743521,Set,0.0,MAHARASHTRA,1
405-0624078-6263508,kurta,435.0,KARNATAKA,1
402-2442123-3808334,Set,825.0,KERALA,1
404-3341068-9605962,Set,1065.0,UTTAR PRADESH,1
408-4557401-8025150,kurta,318.0,KERALA,1
406-1979324-5747549,kurta,352.0,UTTARAKHAND,1
404-5494614-6144317,Set,597.0,KARNATAKA,1
407-8876728-9460325,kurta,432.0,HARYANA,1
403-2237052-8432357,Set,1115.0,KARNATAKA,1
407-9342493-8434757,kurta,399.0,GUJARAT,1
171-9797994-2437136,kurta,399.0,KARNATAKA,1
406-4067771-2665902,kurta,429.0,MAHARASHTRA,1
402-7088453-6629109,kurta,349.0,TAMIL NADU,1
405-0560909-8073133,kurta,435.0,TELANGANA,1
407-8090136-1054750,Set,788.0,KARNATAKA,1
406-6561042-5214716,Set,1115.0,KARNATAKA,1
404-1253860-4066769,Set,1115.0,ASSAM,1
407-3046917-1230754,Set,1213.0,MAHARASHTRA,1
407-4282851-8349923,Set,759.0,CHHATTISGARH,1
403-7846267-2782707,Set,788.0,WEST BENGAL,1
404-0986582-8315553,Set,824.0,UTTAR PRADESH,1
407-2953892-0208333,Set,666.0,KARNATAKA,1
407-2953892-0208333,Set,534.0,KARNATAKA,1
404-4590776-3805132,Set,824.0,KERALA,1
404-4590776-3805132,Set,888.0,KERALA,1
405-4906553-3678745,Set,788.0,TELANGANA,1
407-6748271-9702759,Set,1199.0,RAJASTHAN,1
405-7753219-3265959,kurta,599.0,MAHARASHTRA,1
406-2120852-7654760,Set,626.0,TAMIL NADU,1
402-7534960-1997922,Top,413.0,KARNATAKA,1
406-3474030-9909924,kurta,376.0,ODISHA,1
406-2091483-8620365,Western Dress,807.0,ODISHA,1
404-6416987-9269134,Set,1112.0,TELANGANA,1
171-5063473-3649924,Blouse,518.0,UTTAR PRADESH,1
403-2776200-4283548,Set,1112.0,TELANGANA,1
403-6862234-1674742,Set,1112.0,RAJASTHAN,1
171-1848757-2532313,Top,574.0,KERALA,1
407-2666753-2788354,kurta,376.0,UTTAR PRADESH,1
408-6453857-3083536,Set,1099.0,UTTAR PRADESH,1
408-7627128-0289913,Set,788.0,KARNATAKA,1
405-6063306-5946768,Set,1112.0,MAHARASHTRA,1
171-6000397-9372356,kurta,442.0,MAHARASHTRA,1
407-6540440-8657132,kurta,399.0,ODISHA,1
408-9790389-5217951,Set,824.0,UTTAR PRADESH,1
408-9790389-5217951,Set,792.0,UTTAR PRADESH,1
406-4628847-7663557,kurta,442.0,ANDHRA PRADESH,1
408-6925218-1963509,kurta,486.0,UTTAR PRADESH,1
408-0229199-4506731,kurta,459.0,UTTAR PRADESH,1
408-0229199-4506731,kurta,406.0,UTTAR PRADESH,1
408-0229199-4506731,Set,825.0,UTTAR PRADESH,1
405-0732799-9479569,Blouse,372.0,UTTAR PRADESH,1
404-6128174-9534761,Set,1432.0,NAGALAND,1
402-4104463-8046738,Western Dress,744.0,MAHARASHTRA,1
171-2966345-1086728,Set,1149.0,KERALA,1
171-7487513-1325931,kurta,487.0,KARNATAKA,1
407-0171172-4088354,Ethnic Dress,783.0,TELANGANA,1
408-7553038-7673116,kurta,487.0,UTTAR PRADESH,1
406-0855203-5983527,kurta,399.0,ODISHA,1
407-7411832-5906717,kurta,299.0,DELHI,1
171-8172640-4577922,Set,1213.0,RAJASTHAN,1
402-1985268-9313967,kurta,432.0,KARNATAKA,1
405-0811963-7601109,Top,518.0,GUJARAT,1
171-8063541-5579540,Set,1065.0,PUNJAB,1
171-4535326-6075545,Set,788.0,MAHARASHTRA,1
407-0057264-0247578,Set,599.0,MAHARASHTRA,1
407-0470027-7079506,kurta,375.0,TAMIL NADU,1
402-2579851-6361162,kurta,471.0,MADHYA PRADESH,1
406-7452667-5189913,Western Dress,791.0,HARYANA,1
404-6232003-6682757,kurta,455.0,KARNATAKA,1
171-3295889-9942703,Set,1112.0,JHARKHAND,1
408-1623017-7275500,Set,0.0,ANDHRA PRADESH,1
171-7055863-6888336,Set,659.0,UTTAR PRADESH,1
171-3894671-2334720,kurta,471.0,UTTAR PRADESH,1
407-9287244-6741956,Western Dress,885.0,GUJARAT,1
407-3851507-3929142,Set,856.0,TELANGANA,1
171-0053093-2890710,Western Dress,807.0,UTTARAKHAND,1
404-1212840-2649943,kurta,499.0,KARNATAKA,1
404-3931697-7432324,Western Dress,744.0,KARNATAKA,1
402-0731723-0589154,kurta,295.0,KERALA,1
402-0731723-0589154,kurta,345.0,KERALA,1
408-5311588-1189920,kurta,406.0,ANDHRA PRADESH,1
406-9972112-3192368,kurta,511.0,ANDHRA PRADESH,1
404-5350657-6422752,Set,788.0,UTTAR PRADESH,1
402-3689683-2298756,kurta,399.0,TAMIL NADU,1
407-7096924-4051550,kurta,435.0,TAMIL NADU,1
402-2546709-7241950,kurta,499.0,UTTARAKHAND,1
405-4853153-5411515,kurta,435.0,TELANGANA,1
407-6228197-5812364,kurta,419.0,DELHI,1
408-7935143-6501130,kurta,666.0,GUJARAT,1
406-8976007-3243537,Set,1112.0,UTTAR PRADESH,1
405-1177707-5695500,Set,1115.0,PUNJAB,1
402-6149975-6511510,kurta,666.0,TELANGANA,1
406-9008701-4571550,Set,788.0,DELHI,1
171-8275846-1418762,kurta,432.0,TELANGANA,1
408-2088818-3565958,Set,788.0,UTTAR PRADESH,1
404-6786328-6222755,kurta,399.0,KARNATAKA,1
405-0768693-3052309,Set,759.0,BIHAR,1
405-5488860-3295560,Set,631.0,MAHARASHTRA,1
405-1805891-3126762,Set,597.0,DELHI,1
408-8436166-7149112,Set,1099.0,KARNATAKA,1
403-9910295-7324306,Top,599.0,TELANGANA,1
406-1983523-7143505,Set,939.0,WEST BENGAL,1
171-6026597-0374762,Set,1173.0,JAMMU & KASHMIR,1
406-1261470-0401102,kurta,435.0,TAMIL NADU,1
404-6326859-7919506,kurta,429.0,MAHARASHTRA,1
404-4129727-9465127,kurta,442.0,KARNATAKA,1
405-3817167-6383529,kurta,362.0,UTTAR PRADESH,1
171-0850833-9320337,Set,1099.0,JAMMU & KASHMIR,1
403-7241074-5679506,Top,588.0,TELANGANA,1
406-7193812-3795547,kurta,376.0,KARNATAKA,1
406-7318122-4046763,Set,788.0,MAHARASHTRA,1
404-4836770-5861158,kurta,486.0,MADHYA PRADESH,1
171-6264037-5249902,Set,563.0,KARNATAKA,1
171-1465278-4587561,kurta,511.0,MAHARASHTRA,1
171-1465278-4587561,kurta,511.0,MAHARASHTRA,1
406-0932584-9510752,kurta,376.0,KARNATAKA,1
403-0728133-3369151,Bottom,273.0,ANDHRA PRADESH,1
403-0728133-3369151,Bottom,273.0,ANDHRA PRADESH,1
171-0177661-5275516,Set,995.0,JAMMU & KASHMIR,1
407-9948328-8613133,kurta,399.0,UTTAR PRADESH,1
171-1957916-7964363,kurta,471.0,KERALA,1
408-3143506-1114765,Set,626.0,MAHARASHTRA,1
405-1934396-3305957,Set,635.0,MAHARASHTRA,1
406-6287711-4537933,Western Dress,791.0,TAMIL NADU,1
407-6085768-0329943,Saree,749.0,UTTARAKHAND,1
402-5987942-6393917,kurta,399.0,MAHARASHTRA,1
405-8573405-9778738,kurta,487.0,TAMIL NADU,1
405-5977834-2823513,kurta,352.0,TAMIL NADU,1
405-5977834-2823513,kurta,357.0,TAMIL NADU,1
408-7626722-2624330,kurta,459.0,KERALA,1
407-0355543-7901959,kurta,568.0,HARYANA,1
407-8990170-7933967,Set,788.0,TELANGANA,1
404-7877074-7669901,Set,653.0,MAHARASHTRA,1
408-1973611-1557945,kurta,0.0,KERALA,1
402-0496893-1316333,kurta,533.0,MAHARASHTRA,1
407-7752912-7913113,kurta,363.0,UTTARAKHAND,1
406-3081422-3584364,Set,950.0,ANDHRA PRADESH,1
406-1522671-8885931,Set,1115.0,UTTAR PRADESH,1
405-1453530-8760369,kurta,376.0,KARNATAKA,1
408-3324560-4837964,Set,597.0,UTTAR PRADESH,1
408-9367267-1009943,Ethnic Dress,899.0,KARNATAKA,1
407-8940421-9402734,Set,801.0,UTTAR PRADESH,1
408-3436720-2114724,kurta,486.0,TELANGANA,1
404-1149787-8465143,kurta,399.0,RAJASTHAN,1
406-3940751-8289163,Set,1163.0,RAJASTHAN,1
402-7427380-5617147,Blouse,518.0,MAHARASHTRA,1
402-3674889-5247549,Blouse,518.0,MAHARASHTRA,1
404-9433736-3754748,kurta,399.0,GUJARAT,1
402-8436185-6536321,Set,788.0,MAHARASHTRA,1
405-2417023-3704312,Top,487.0,WEST BENGAL,1
171-0278448-6007553,kurta,345.0,KARNATAKA,1
405-0667944-4083537,Top,487.0,TELANGANA,1
171-9530622-2280311,Set,1065.0,MADHYA PRADESH,1
402-0140422-7703512,Set,1213.0,HARYANA,1
404-8501158-6593108,kurta,471.0,TELANGANA,1
405-0917304-5435555,Set,824.0,JHARKHAND,1
404-5119701-2377941,Set,1112.0,TELANGANA,1
402-8168995-4745919,Set,1112.0,MAHARASHTRA,1
406-6622294-4344359,kurta,432.0,MADHYA PRADESH,1
402-3472099-9850751,Top,487.0,MAHARASHTRA,1
408-9330245-0574735,kurta,329.0,MADHYA PRADESH,1
408-8552126-2844343,Set,0.0,TELANGANA,1
402-2112428-8756338,Set,1593.0,HARYANA,1
402-2112428-8756338,Set,935.0,HARYANA,1
402-1482834-5739526,Set,717.0,KARNATAKA,1
402-1482834-5739526,Set,1299.0,KARNATAKA,1
402-1482834-5739526,Set,1149.0,KARNATAKA,1
402-1482834-5739526,Set,825.0,KARNATAKA,1
402-1482834-5739526,Set,881.0,KARNATAKA,1
408-8562063-2229136,kurta,442.0,MAHARASHTRA,1
406-9972228-2945132,Set,968.0,RAJASTHAN,1
405-3241271-6537140,kurta,399.0,TAMIL NADU,1
405-3970307-9201122,Set,788.0,TELANGANA,1
171-3192152-4942727,Set,696.0,MAHARASHTRA,1
404-5553822-6322736,Set,1133.0,UTTAR PRADESH,1
407-8640982-0776301,Set,1112.0,UTTAR PRADESH,1
402-0771307-8446702,Set,950.0,TELANGANA,1
404-7948037-0967564,kurta,399.0,UTTAR PRADESH,1
171-6141777-3318700,kurta,471.0,KARNATAKA,1
403-5422201-2513110,kurta,399.0,MAHARASHTRA,1
403-5757641-4749167,Set,1112.0,GUJARAT,1
171-6433977-7334732,kurta,484.0,UTTAR PRADESH,1
402-9352650-3377955,kurta,311.0,MAHARASHTRA,1
406-0977571-5269124,Set,1432.0,KARNATAKA,1
171-5167647-1013911,kurta,533.0,KARNATAKA,1
171-9890532-6736325,Set,1115.0,MAHARASHTRA,1
405-1740312-2926732,kurta,429.0,GUJARAT,1
402-6070675-3797150,Top,625.0,ANDHRA PRADESH,1
405-2668088-4616368,kurta,363.0,TAMIL NADU,1
171-6466840-1095568,Set,495.0,HARYANA,1
404-2427692-9501135,Set,888.0,PUNJAB,1
408-5330747-2682707,Set,1099.0,WEST BENGAL,1
403-8722192-2933142,Set,545.0,MAHARASHTRA,1
403-8722192-2933142,kurta,635.0,MAHARASHTRA,1
403-8975734-1851549,Set,1299.0,MAHARASHTRA,1
403-8975734-1851549,Set,1112.0,MAHARASHTRA,1
402-8527059-1031549,Set,662.0,MAHARASHTRA,1
404-8925255-9705918,Set,1099.0,WEST BENGAL,1
404-9408926-4733910,kurta,376.0,TELANGANA,1
402-8682060-0693115,kurta,518.0,BIHAR,1
402-6985791-5029947,kurta,511.0,DELHI,1
402-6985791-5029947,Set,888.0,DELHI,1
404-8911790-2998722,kurta,544.0,MAHARASHTRA,1
408-6458277-9293160,Western Dress,885.0,MAHARASHTRA,1
404-4847073-9697928,kurta,517.0,GOA,1
403-2588696-1605117,Top,360.0,SIKKIM,1
403-3065628-3511511,Set,631.0,RAJASTHAN,1
408-5251979-2961927,kurta,363.0,UTTAR PRADESH,1
171-7506810-6084313,Bottom,518.0,DELHI,1
404-1324919-2718751,Western Dress,625.0,KARNATAKA,1
171-7947566-3043501,Set,586.0,RAJASTHAN,1
404-5519223-1541945,kurta,471.0,MAHARASHTRA,1
407-3068542-0245162,kurta,487.0,WEST BENGAL,1
404-5230181-3755548,kurta,435.0,TELANGANA,1
408-9144307-1046748,Set,1133.0,ANDHRA PRADESH,1
407-7636607-5117968,Top,574.0,TAMIL NADU,1
407-9641413-5294712,Western Dress,744.0,TAMIL NADU,1
404-6172855-7194708,kurta,419.0,DELHI,1
406-2879103-4529136,Set,1112.0,RAJASTHAN,1
408-7596733-9550756,Top,487.0,UTTAR PRADESH,1
407-9054070-5366749,kurta,399.0,ANDHRA PRADESH,1
404-2256363-9993959,Top,359.0,GUJARAT,1
405-9750637-8292304,Ethnic Dress,388.0,DELHI,1
405-7215365-9193163,Top,518.0,KARNATAKA,1
404-2671215-6196365,kurta,376.0,ANDHRA PRADESH,1
408-2925201-4645948,Top,432.0,WEST BENGAL,1
403-0640137-2528335,kurta,442.0,ANDHRA PRADESH,1
171-0991908-4411535,kurta,399.0,KARNATAKA,1
171-1176544-5829125,kurta,635.0,WEST BENGAL,1
407-1274513-7490768,kurta,295.0,KARNATAKA,1
408-9331703-7995529,Set,788.0,KARNATAKA,1
404-9441998-2464364,kurta,280.0,TAMIL NADU,1
408-6313501-9686749,kurta,0.0,GUJARAT,1
406-0107624-2715500,kurta,499.0,KARNATAKA,1
171-9089169-4126748,kurta,319.0,WEST BENGAL,1
407-8025269-5769142,kurta,549.0,ASSAM,1
408-0779664-0421162,Set,0.0,MAHARASHTRA,1
406-0765252-7357945,Set,824.0,JHARKHAND,1
403-6210525-6861156,Set,1115.0,KERALA,1
405-7535113-8815535,Top,469.0,MAHARASHTRA,1
404-2603744-7914736,kurta,534.0,WEST BENGAL,1
407-0074641-1699531,kurta,442.0,TELANGANA,1
407-0074641-1699531,kurta,349.0,TELANGANA,1
408-0251275-5200348,kurta,399.0,UTTAR PRADESH,1
408-1851530-1105934,Western Dress,496.0,KARNATAKA,1
408-2450179-2609936,Set,788.0,UTTAR PRADESH,1
408-4877913-9099521,kurta,435.0,TELANGANA,1
407-0057969-4752371,Set,1199.0,RAJASTHAN,1
408-1395773-1414703,kurta,471.0,TAMIL NADU,1
408-3154772-1076356,kurta,399.0,TAMIL NADU,1
402-1344313-1397957,Set,534.0,BIHAR,1
402-1344313-1397957,kurta,635.0,BIHAR,1
406-7933414-8893913,Top,625.0,HARYANA,1
403-2418094-9032310,kurta,429.0,KARNATAKA,1
408-5611623-6922730,Set,0.0,BIHAR,1
407-9700797-9221116,Set,824.0,KARNATAKA,1
404-3834410-2170763,kurta,259.0,KARNATAKA,1
406-0617674-5178733,Blouse,493.0,KERALA,1
406-3793110-5763519,kurta,399.0,TAMIL NADU,1
403-8407664-3687557,Set,1112.0,MAHARASHTRA,1
408-4041839-9358720,kurta,0.0,MAHARASHTRA,1
404-4372413-9075548,kurta,376.0,MAHARASHTRA,1
408-8029104-5572337,kurta,0.0,KERALA,1
406-7697848-0400341,Top,432.0,WEST BENGAL,1
171-4121067-3602706,Set,1112.0,UTTAR PRADESH,1
171-2497479-5866719,Set,563.0,KARNATAKA,1
404-3265126-2757110,Top,512.0,CHHATTISGARH,1
403-4699104-7477114,Set,788.0,WEST BENGAL,1
403-8331505-3445941,Set,446.0,UTTAR PRADESH,1
408-3424430-1961132,Top,599.0,TAMIL NADU,1
402-4969953-6838753,Set,599.0,MAHARASHTRA,1
406-0950663-6841937,kurta,455.0,WEST BENGAL,1
405-1672341-7345158,kurta,435.0,TAMIL NADU,1
